萧山,2012-1-1,晴转多云,11℃～5℃,北风微风
萧山,2012-1-2,晴,11℃,北风微风
萧山,2012-1-3,阴,7℃～0℃,北风3-4级/北风4-5级
萧山,2012-1-4,多云,5℃～-1℃,北风4-5级/北风3-4级
萧山,2012-1-5,阴转雨夹雪,5℃～0℃,东风微风级
萧山,2012-1-6,雨夹雪,5℃～2℃,东北风微风级
萧山,2012-1-7,阴转小雨,6℃～2℃,东北风微风级
萧山,2012-1-8,小雨,7℃～4℃,东北风微风级
萧山,2012-1-9,小雨,7℃～4℃,东北风微风级
萧山,2012-1-10,小雨,6℃～3℃,北风微风级
萧山,2012-1-11,小雨,5℃～2℃,北风微风级
萧山,2012-1-14,中到大雨,7℃～4℃,东风微风
萧山,2012-1-15,小到中雨,7℃～3℃,东北风微风
萧山,2012-1-16,小雨转阴,6℃～4℃,北风微风
萧山,2012-1-17,阴,9℃～4℃,北风微风
萧山,2012-1-18,小到中雨转中雨,8℃～5℃,东北风微风
萧山,2012-1-19,中雨,7℃～4℃,东北风微风
萧山,2012-1-20,阴转小雨,7℃～1℃,东北风微风
萧山,2012-1-21,雨夹雪转中到大雪,5℃～-1℃,北风微风
萧山,2012-1-22,中到大雪转小雪,2℃～-2℃,北风微风
萧山,2012-1-23,阴转多云,3℃～-2℃,北风微风
萧山,2012-1-24,多云转阴,2℃～-2℃,北风微风
萧山,2012-1-25,多云,3℃～-3℃,北风微风
萧山,2012-1-26,多云,4℃～-2℃,北风微风
萧山,2012-1-27,多云,6℃,北风微风
萧山,2012-1-28,小雨,4℃,北风微风
萧山,2012-1-29,小雨转阵雨,6℃～3℃,北风微风
萧山,2012-1-30,阴转多云,5℃～2℃,北风微风
萧山,2012-1-31,多云,4℃～0℃,北风微风
萧山,2012-2-1,小雨转阴,7℃～1℃,北风3-4级
萧山,2012-2-2,阴转多云,5℃～2℃,北风微风
萧山,2012-2-3,多云,6℃～3℃,东北风微风
萧山,2012-2-4,小雨,8℃～3℃,北风微风
萧山,2012-2-5,阴转小雨,9℃～5℃,东北风微风
萧山,2012-2-6,小雨转中雨,7℃～2℃,东北风微风/北风3-4级
萧山,2012-2-7,阵雨,5℃～0℃,东北风3-4级/北风3-4级
萧山,2012-2-8,晴,-1℃,北风微风
萧山,2012-2-9,多云转阴,7℃～1℃,北风微风/东北风微风
萧山,2012-2-10,雨夹雪转小雨,4℃～2℃,东风微风
萧山,2012-2-11,阴转小雨,6℃～4℃,东风微风
萧山,2012-2-12,小雨,5℃,东南风微风
萧山,2012-2-13,小雨,11℃～5℃,东南风微风/东风微风
萧山,2012-2-14,小到中雨,8℃～3℃,东风微风
萧山,2012-2-15,中雨转小雨,6℃～1℃,北风3-4级
萧山,2012-2-16,阴转多云,5℃～-1℃,北风3-4级
萧山,2012-2-17,多云转阴,4℃～-1℃,北风微风
萧山,2012-2-18,多云转阴,4℃～0℃,北风微风
萧山,2012-2-19,阴,5℃,北风微风
萧山,2012-2-20,小雨,5℃,东北风微风
萧山,2012-2-21,小雨转小到中雨,12℃～5℃,东北风微风
萧山,2012-2-22,小雨转中雨,11℃～5℃,东北风微风
萧山,2012-2-23,中雨,11℃～8℃,北风微风
萧山,2012-2-24,小雨转阴,7℃～2℃,东北风微风级
萧山,2012-2-25,阴转小雨,6℃～2℃,东北风微风级
萧山,2012-2-26,阴转小雨,5℃～1℃,东北风微风级
萧山,2012-2-27,小雨,6℃～2℃,北风微风
萧山,2012-2-28,小雨转阴,7℃～3℃,东北风微风级
萧山,2012-2-29,小到中雨,5℃,东风微风
萧山,2012-3-1,小到中雨转中到大雨,9℃～6℃,东风微风/东北风微风
萧山,2012-3-2,中到大雨,8℃～4℃,东北风微风
萧山,2012-3-3,中雨,8℃～6℃,北风微风级
萧山,2012-3-4,中雨,9℃～6℃,北风微风级
萧山,2012-3-5,中雨转小雨,9℃～5℃,东北风微风级
萧山,2012-3-6,阴转小雨,12℃～5℃,东北风微风级
萧山,2012-3-7,中雨,7℃～4℃,北风微风级
萧山,2012-3-8,中雨-大雨转中雨,6℃～3℃,北风微风级
萧山,2012-3-9,中雨转小雨,6℃～2℃,北风微风级
萧山,2012-3-10,阴转多云,10℃～3℃,东北风微风级
萧山,2012-3-11,多云,10℃～4℃,北风微风级
萧山,2012-3-12,晴转多云,13℃～3℃,北风微风级
萧山,2012-3-13,多云,13℃～8℃,北风微风级
萧山,2012-3-14,多云转阵雨,17℃～8℃,东南风微风级
萧山,2012-3-15,阵雨,16℃～9℃,东南风微风级
萧山,2012-3-16,阵雨转小雨,19℃～10℃,东风微风级
萧山,2012-3-17,中雨,16℃～9℃,东风微风级
萧山,2012-3-18,小雨转阴,14℃～8℃,东风微风级
萧山,2012-3-19,小雨-中雨转阵雨,14℃～6℃,北风微风级
萧山,2012-3-20,小雨转阴,10℃～6℃,东北风微风级
萧山,2012-3-21,多云,15℃～9℃,东北风微风级
萧山,2012-3-22,小雨-中雨转大雨,22℃～8℃,东南风3～4级
萧山,2012-3-23,中雨转阴,12℃～5℃,北风3～4级
萧山,2012-3-24,多云转晴,15℃～6℃,北风微风级
萧山,2012-3-25,晴转多云,17℃～7℃,北风微风级
萧山,2012-3-26,晴,24℃～11℃,南风微风级
萧山,2012-3-27,晴,24℃～12℃,南风微风级
萧山,2012-3-28,多云转阴,27℃～13℃,东南风微风级
萧山,2012-3-29,阵雨,23℃～11℃,东风微风级
萧山,2012-3-30,大雨-暴雨转小雨-中雨,17℃～8℃,北风4～5级
萧山,2012-3-31,多云转晴,19℃～7℃,西北风微风级
萧山,2012-4-1,晴转多云,26℃～11℃,北风微风级
萧山,2012-4-2,多云转阵雨,25℃～10℃,北风微风级
萧山,2012-4-3,多云转晴,19℃～9℃,北风5～6级
萧山,2012-4-4,阵雨,21℃～10℃,南风微风级
萧山,2012-4-5,多云转晴,24℃～11℃,东风微风级
萧山,2012-4-6,多云,26℃～12℃,东南风微风级
萧山,2012-4-7,多云,26℃～13℃,东南风微风级
萧山,2012-4-8,阴转阵雨,25℃～13℃,南风微风级
萧山,2012-4-9,小雨,22℃～14℃,南风微风级
萧山,2012-4-10,小雨-中雨,26℃～17℃,南风微风级
萧山,2012-4-11,多云,25℃～12℃,南风微风级
萧山,2012-4-12,中雨转中雨-大雨,23℃～14℃,东北风3～4级
萧山,2012-4-13,阵雨转阴,22℃～12℃,北风微风级
萧山,2012-4-14,阵雨,22℃～14℃,东北风微风级
萧山,2012-4-15,阵雨,19℃～13℃,东南风微风级
萧山,2012-4-16,多云,23℃～12℃,东北风微风级
萧山,2012-4-17,多云转阵雨,24℃～14℃,东北风微风级
萧山,2012-4-18,小雨转中雨,22℃～16℃,东风微风级
萧山,2012-4-19,阵雨转阴,23℃～14℃,东风微风级
萧山,2012-4-20,阵雨转中雨-大雨,24℃～15℃,东风微风级
萧山,2012-4-21,多云,23℃～15℃,北风微风
萧山,2012-4-22,晴,29℃～16℃,南风微风级
萧山,2012-4-23,阵雨,20℃,南风4-5级
萧山,2012-4-24,大雨-暴雨,27℃～18℃,南风微风级
萧山,2012-4-25,多云,15℃,北风4-5级
萧山,2012-4-26,多云转晴,26℃～14℃,东风微风级
萧山,2012-4-27,晴转多云,29℃～17℃,东南风微风级
萧山,2012-4-28,雷阵雨转大雨-暴雨,29℃～20℃,南风微风级
萧山,2012-4-29,阵雨,25℃～17℃,东风微风
萧山,2012-4-30,大到暴雨,19℃,南风微风
萧山,2012-5-1,阵雨,24℃～16℃,北风微风级
萧山,2012-5-2,多云,26℃～17℃,北风微风
萧山,2012-5-3,多云转阴,28℃～19℃,北风微风级
萧山,2012-5-4,多云,18℃,东风微风
萧山,2012-5-5,多云转晴,32℃～18℃,东南风微风级
萧山,2012-5-6,晴,33℃～20℃,南风微风
萧山,2012-5-7,大到暴雨,21℃,南风3-4级
萧山,2012-5-8,中雨转阴,26℃～19℃,南风3～4级
萧山,2012-5-9,多云,28℃～17℃,东北风微风级
萧山,2012-5-10,多云,27℃～17℃,东北风微风级
萧山,2012-5-11,多云转晴,30℃～18℃,东风微风级
萧山,2012-5-12,小雨-中雨转大雨-暴雨,30℃～20℃,东南风微风级
萧山,2012-5-13,小雨-中雨转阵雨,24℃～20℃,北风微风级
萧山,2012-5-14,阵雨,24℃～18℃,东风微风级
萧山,2012-5-15,阴转多云,27℃～18℃,东风微风
萧山,2012-5-16,多云,29℃～20℃,东风微风级
萧山,2012-5-17,多云,31℃～20℃,南风微风
萧山,2012-5-18,多云转小雨,32℃～20℃,东风微风级
萧山,2012-5-19,中雨转小雨,23℃～19℃,东北风微风级
萧山,2012-5-20,阴转阵雨,23℃～17℃,东北风微风级
萧山,2012-5-21,多云,25℃～18℃,东北风微风级
萧山,2012-5-22,多云,27℃～18℃,东风微风级
萧山,2012-5-23,阵雨转中雨,23℃～19℃,东风微风级
萧山,2012-5-24,中雨转中雨-大雨,23℃～18℃,东南风微风级
萧山,2012-5-25,小雨转阵雨,22℃～18℃,北风微风级
萧山,2012-5-26,阵雨转阴,24℃～18℃,北风微风级
萧山,2012-5-27,多云,28℃～18℃,东风微风级
萧山,2012-5-28,多云,29℃～19℃,东南风微风级
萧山,2012-5-29,大到暴雨,19℃,东风3-4级
萧山,2012-5-30,中雨转阴,21℃～18℃,东北风微风级
萧山,2012-5-31,阴转多云,24℃～18℃,东风微风级
萧山,2012-6-1,阵雨,24℃～19℃,东风微风级
萧山,2012-6-2,阴,25℃～18℃,东风微风级
萧山,2012-6-3,多云,25℃～18℃,东风微风级
萧山,2012-6-4,阵雨,27℃～20℃,东风微风级
萧山,2012-6-5,阴转阵雨,27℃～22℃,东风微风级
萧山,2012-6-6,阵雨,28℃～22℃,东风微风级
萧山,2012-6-7,小雨转阵雨,28℃～24℃,南风微风级
萧山,2012-6-8,阵雨转多云,30℃～23℃,东风微风级
萧山,2012-6-9,阴转阵雨,33℃～24℃,微风
萧山,2012-6-10,阵雨转雷阵雨,31℃～24℃,南风微风级
萧山,2012-6-11,阵雨转阴,27℃～22℃,东南风微风级
萧山,2012-6-12,多云,31℃～23℃,东风微风级
萧山,2012-6-13,多云,22℃,东风微风
萧山,2012-6-14,多云转阵雨,33℃～23℃,东风微风级
萧山,2012-6-15,多云转阴,30℃～23℃,东风微风级
萧山,2012-6-16,多云转阵雨,29℃～23℃,东风微风级
萧山,2012-6-17,阵雨,29℃～22℃,东风微风级
萧山,2012-6-18,大雨-暴雨转中雨,24℃～21℃,东风3～4级
萧山,2012-6-19,阴,28℃～22℃,东风微风级
萧山,2012-6-20,多云转阴,28℃～22℃,东北风微风级
萧山,2012-6-21,多云,29℃～22℃,东北风微风级
萧山,2012-6-22,中雨-大雨转大雨-暴雨,28℃～21℃,东南风微风级
萧山,2012-6-23,大雨-暴雨,24℃～22℃,东风微风级
萧山,2012-6-24,阵雨,27℃～23℃,南风微风级
萧山,2012-6-25,阵雨转中雨-大雨,30℃～23℃,微风
萧山,2012-6-26,大雨-暴雨,27℃～24℃,东南风微风级
萧山,2012-6-27,大雨转小雨-中雨,27℃～24℃,东南风微风级
萧山,2012-6-28,雷阵雨转阵雨,29℃～24℃,南风微风级
萧山,2012-6-29,多云,35℃～26℃,东南风微风级
萧山,2012-6-30,小雨-中雨转多云,34℃～26℃,南风微风级
萧山,2012-7-1,雷阵雨转多云,35℃～26℃,南风微风级
萧山,2012-7-2,晴,36℃～27℃,南风微风级
萧山,2012-7-3,晴,37℃～28℃,西南风微风级
萧山,2012-7-4,晴,37℃～28℃,西南风微风级
萧山,2012-7-5,晴,38℃～29℃,南风微风级
萧山,2012-7-6,晴,38℃～29℃,南风微风级
萧山,2012-7-7,中雨转多云,35℃～28℃,南风微风级
萧山,2012-7-8,小雨-中雨转多云,36℃～27℃,南风微风级
萧山,2012-7-9,晴转多云,37℃～28℃,南风微风级
萧山,2012-7-10,多云,37℃～28℃,南风微风级
萧山,2012-7-11,雷阵雨转多云,37℃～27℃,南风微风级
萧山,2012-7-12,雷阵雨转多云,36℃～29℃,南风微风级
萧山,2012-7-13,雷阵雨转大雨-暴雨,36℃～27℃,南风微风级
萧山,2012-7-14,大到暴雨,26℃,无持续风向微风
萧山,2012-7-15,阵雨,30℃～25℃,南风微风级
萧山,2012-7-16,阵雨,30℃～25℃,北风微风级
萧山,2012-7-17,阵雨转中雨-大雨,31℃～25℃,西南风微风级
萧山,2012-7-18,多云,24℃,东北风微风
萧山,2012-7-19,雷阵雨转多云,33℃～27℃,北风微风级
萧山,2012-7-20,雷阵雨转多云,35℃～27℃,东风微风级
萧山,2012-7-21,晴,26℃,南风微风
萧山,2012-7-22,晴,37℃～28℃,南风微风级
萧山,2012-7-23,晴,36℃～27℃,东南风微风级
萧山,2012-7-24,晴,36℃～27℃,东南风微风级
萧山,2012-7-25,晴,27℃,东南风3-4级
萧山,2012-7-26,晴,36℃～27℃,东南风微风级
萧山,2012-7-27,雷阵雨转晴,37℃～27℃,东南风微风级
萧山,2012-7-28,晴,37℃～27℃,东南风微风级
萧山,2012-7-29,晴,38℃～28℃,东南风微风级
萧山,2012-7-30,晴,38℃～27℃,东南风微风级
萧山,2012-7-31,多云,27℃,东南风微风
萧山,2012-8-1,阵雨转中雨,35℃～25℃,东南风3～4级
萧山,2012-8-2,中雨-大雨转大雨-暴雨,31℃～26℃,东北风5～6级
萧山,2012-8-3,阵雨,25℃,东南风4-5级
萧山,2012-8-4,多云,33℃～26℃,东风3～4级
萧山,2012-8-5,阵雨转多云,34℃～26℃,东风微风级
萧山,2012-8-6,中雨,25℃,东北风4-5级
萧山,2012-8-7,大雨-暴雨转暴雨,31℃～26℃,东北风6～7级
萧山,2012-8-8,大暴雪转大雨-暴雨,28℃～25℃,东风7～8级
萧山,2012-8-9,中雨转小雨-中雨,30℃～25℃,南风4～5级
萧山,2012-8-10,中雨,32℃～27℃,南风微风级
萧山,2012-8-11,阵雨,35℃～26℃,东南风微风级
萧山,2012-8-12,阵雨转多云,35℃～27℃,微风
萧山,2012-8-13,雷阵雨转多云,36℃～28℃,南风微风级
萧山,2012-8-14,多云,27℃,南风微风
萧山,2012-8-15,晴转多云,38℃～29℃,南风微风级
萧山,2012-8-16,雷阵雨转晴,38℃～28℃,东南风微风级
萧山,2012-8-17,晴转多云,37℃～28℃,东南风微风级
萧山,2012-8-18,多云,36℃～28℃,东南风微风级
萧山,2012-8-19,多云,37℃～27℃,南风微风级
萧山,2012-8-20,多云转阵雨,35℃～27℃,东南风微风级
萧山,2012-8-21,小雨,24℃,东南风微风
萧山,2012-8-22,阵雨,28℃～24℃,北风微风级
萧山,2012-8-23,阵雨,26℃～22℃,东北风微风级
萧山,2012-8-24,阵雨转阴,29℃～24℃,北风微风级
萧山,2012-8-25,阵雨,24℃,东北风3-4级
萧山,2012-8-26,阵雨转小雨-中雨,31℃～25℃,北风3～4级
萧山,2012-8-27,中雨转阵雨,30℃～25℃,北风5～6级
萧山,2012-8-28,多云转阵雨,35℃～25℃,西南风微风级
萧山,2012-8-29,阵雨转多云,32℃～25℃,北风3～4级
萧山,2012-8-30,多云,25℃,西北风微风
萧山,2012-8-31,多云,35℃～25℃,东风微风级
萧山,2012-9-1,晴转多云,33℃～25℃,东风微风级
萧山,2012-9-2,多云转阵雨,32℃～23℃,东风微风级
萧山,2012-9-3,中雨-大雨转中雨,29℃～23℃,东风微风级
萧山,2012-9-4,中雨转阵雨,24℃～19℃,北风3～4级
萧山,2012-9-5,阵雨转阴,24℃～20℃,北风微风级
萧山,2012-9-6,阵雨,27℃～23℃,北风微风级
萧山,2012-9-7,中雨转阴,29℃～25℃,东风微风级
萧山,2012-9-8,多云转阵雨,31℃～23℃,东风微风级
萧山,2012-9-9,中雨-大雨转小雨,28℃～21℃,东风微风级
萧山,2012-9-10,阴,27℃～23℃,东风微风级
萧山,2012-9-11,多云,30℃～24℃,东北风微风级
萧山,2012-9-12,大雨转大雨-暴雨,33℃～22℃,东风微风级
萧山,2012-9-13,中雨转阵雨,23℃～18℃,北风微风级
萧山,2012-9-14,阴转多云,23℃～18℃,北风微风级
萧山,2012-9-15,多云,25℃～18℃,北风微风级
萧山,2012-9-16,多云,26℃～18℃,北风3～4级
萧山,2012-9-17,多云,18℃,西北风微风
萧山,2012-9-18,晴,28℃～19℃,西北风微风级
萧山,2012-9-19,多云,28C～19C,东南风微风级
萧山,2012-9-20,多云,29C～19C,东南风微风级
萧山,2012-9-21,阴转阵雨,27C～20C,东风微风级
萧山,2012-9-22,小雨,25C～20C,东风微风级
萧山,2012-9-23,阴,25C～18C,东风微风级
萧山,2012-9-24,多云,27C～19C,东风微风
萧山,2012-9-25,多云,28C～19C,东风微风级
萧山,2012-9-26,多云,28C～20C,东北风微风级
萧山,2012-9-27,阴,27C～20C,东北风微风级
萧山,2012-9-28,阵雨转晴,26C～15C,东北风微风级
萧山,2012-9-29,晴,24C～14C,北风3～4级
萧山,2012-9-30,晴,25C～14C,北风微风级
萧山,2012-10-1,晴,26C～15C,北风微风级
萧山,2012-10-2,晴转多云,26C～15C,南风微风级
萧山,2012-10-3,晴转多云,27C～16C,东北风微风级
萧山,2012-10-4,晴转多云,27C～17C,东风微风级
萧山,2012-10-5,多云转阴,27C～19C,东风微风级
萧山,2012-10-6,阴转多云,26C～17C,东北风微风
萧山,2012-10-7,多云,26C～17C,东北风微风级
萧山,2012-10-8,多云,27C～18C,东北风微风级
萧山,2012-10-9,多云,16C,北风微风
萧山,2012-10-10,晴转多云,27C～16C,北风微风级
萧山,2012-10-11,多云,24C～16C,东北风微风级
萧山,2012-10-12,多云,17C,东北风微风
萧山,2012-10-13,多云转阴,25C～19C,东风微风级
萧山,2012-10-14,阴转多云,25C～18C,东北风微风级
萧山,2012-10-15,多云,25C～17C,北风微风
萧山,2012-10-16,多云转阵雨,28C～15C,东风微风级
萧山,2012-10-17,阴转多云,22C～11C,北风微风级
萧山,2012-10-18,晴,28C～12C,西北风微风级
萧山,2012-10-19,晴转多云,25C～15C,北风微风级
萧山,2012-10-20,多云,27C～18C,东南风微风级
萧山,2012-10-21,多云转阵雨,30C～17C,东风微风级
萧山,2012-10-22,多云,13C,无持续风向微风
萧山,2012-10-23,多云,23C～12C,东北风微风级
萧山,2012-10-24,多云转阴,25C～16C,东南风微风级
萧山,2012-10-25,多云,18C,东风微风
萧山,2012-10-26,多云转阴,29C～20C,东风微风级
萧山,2012-10-27,阴,27C～18C,南风微风级
萧山,2012-10-28,多云转阴,23C～17C,北风微风级
萧山,2012-10-29,中到大雨,14C,北风微风
萧山,2012-10-30,阵雨转阴,16C～11C,北风3～4级
萧山,2012-10-31,多云,17C～9C,北风微风级
萧山,2012-11-1,晴转多云,20C～11C,北风微风级
萧山,2012-11-2,多云,22C～13C,东风微风级
萧山,2012-11-3,小到中雨,11C,北风4-5级
萧山,2012-11-4,阴转多云,19C～9C,西风3～4级
萧山,2012-11-5,晴,19C～8C,北风微风级
萧山,2012-11-6,晴,18C～8C,北风微风级
萧山,2012-11-7,晴转多云,20C～10C,北风微风级
萧山,2012-11-8,小雨-中雨转中雨,16C～11C,东南风微风级
萧山,2012-11-9,中雨转小雨-中雨,17C～14C,东风微风级
萧山,2012-11-10,小雨转阴,18C～9C,西风微风级
萧山,2012-11-11,多云转晴,15C～6C,北风5～6级
萧山,2012-11-12,晴,18C～8C,西北风微风级
萧山,2012-11-13,晴,21C～8C,西北风微风级
萧山,2012-11-14,晴转多云,18C～9C,西北风微风级
萧山,2012-11-15,多云转小雨-中雨,18C～12C,东北风微风级
萧山,2012-11-16,小雨,8C,西北风3-4级
萧山,2012-11-17,晴,16C～7C,西北风3～4级
萧山,2012-11-18,晴,18C～7C,东南风微风级
萧山,2012-11-19,晴,19C～9C,东风微风级
萧山,2012-11-20,小雨,12C,东北风微风
萧山,2012-11-21,小雨-中雨转阵雨,16C～12C,东风3～4级
萧山,2012-11-22,中雨-大雨,16C～9C,东风微风级
萧山,2012-11-23,阴,5C,北风微风
萧山,2012-11-24,多云转小雨,12C～8C,北风微风级
萧山,2012-11-25,小雨-中雨转小雨,13C～8C,北风微风级
萧山,2012-11-26,阴转多云,12C～4C,北风3～4级
萧山,2012-11-27,阴,7C,东南风微风
萧山,2012-11-28,阵雨,14C～9C,南风微风级
萧山,2012-11-29,阴转小雨,14C～10C,北风3～4级
萧山,2012-11-30,小雨,13C～9C,东北风微风级
萧山,2012-12-1,中雨转小雨-中雨,11C～8C,东北风微风级
萧山,2012-12-2,小雨转阴,12C～7C,东北风微风级
萧山,2012-12-3,阴转多云,13C～3C,北风微风级
萧山,2012-12-4,晴转多云,12C～6C,北风微风级
萧山,2012-12-5,多云转晴,13C～2C,北风4～5级
萧山,2012-12-6,多云,4C,东风微风
萧山,2012-12-7,晴,17C～5C,东南风微风级
萧山,2012-12-8,晴,14C～2C,北风微风级
萧山,2012-12-9,晴,9C～1C,东北风微风级
萧山,2012-12-10,多云转阴,8C～4C,东北风微风级
萧山,2012-12-11,多云,11C～4C,东北风微风级
萧山,2012-12-12,多云转阴,11C～6C,北风微风级
萧山,2012-12-13,小雨,10C,南风微风
萧山,2012-12-14,小雨转中雨,20C～11C,南风微风级
萧山,2012-12-15,小雨-中雨转小雨,10C～8C,东北风微风级
萧山,2012-12-16,小雨,10C～7C,北风微风级
萧山,2012-12-17,小雨转小雨-中雨,9C～1C,北风微风级
萧山,2012-12-18,阴转多云,6C～-1C,北风3～4级
萧山,2012-12-19,多云,2C,东风微风
萧山,2012-12-20,中雨,4C,东风微风
萧山,2012-12-21,小雨转阵雨,8C～3C,东风微风级
萧山,2012-12-22,小雨转阴,7C～1C,西风微风级
萧山,2012-12-23,多云,6C～-3C,北风3～4级
萧山,2012-12-24,晴,0C,东风微风
萧山,2012-12-25,多云转小雨,11C～4C,南风微风级
萧山,2012-12-26,小雨,7C～4C,东北风微风级
萧山,2012-12-27,大雨-暴雨转小雨-中雨,10C～6C,东北风微风级
萧山,2012-12-28,多云转小雨,10C～6C,东风微风级
萧山,2012-12-29,雨夹雪转中雪-大雪,6C～-3C,北风4～5级
萧山,2012-12-30,多云转晴,1C～-4C,北风微风级
萧山,2012-12-31,晴,6C～-1C,北风微风级
萧山,2013-1-1,多云,0C,东南风微风
萧山,2013-1-2,多云转阴,7C～0C,北风3～4级
萧山,2013-1-3,小雪转小雪-中雪,2C～-3C,北风3～4级
萧山,2013-1-4,中雪-大雪,-1C～-3C,北风微风级
萧山,2013-1-5,小雪转雨夹雪,3C～-1C,北风微风级
萧山,2013-1-6,小雨转阴,3C～1C,北风微风级
萧山,2013-1-7,小雨,4C～1C,北风微风级
萧山,2013-1-8,雨夹雪转小雪-中雪,4C～1C,北风微风级
萧山,2013-1-9,小雪-中雪,4C～0C,北风3～4级
萧山,2013-1-10,多云,8C～1C,北风微风
萧山,2013-1-11,多云转阴,6C～2C,北风微风级
萧山,2013-1-12,多云转中雨-大雨,8C～6C,东北风微风级
萧山,2013-1-13,阴,3C,东北风微风
萧山,2013-1-14,多云,11C～2C,东北风微风级
萧山,2013-1-15,多云转阴,12C～2C,东北风微风级
萧山,2013-1-16,多云转阴,9C～2C,北风微风级
萧山,2013-1-17,多云,6C～-2C,北风3～4级
萧山,2013-1-18,晴,6C～-1C,北风3～4级
萧山,2013-1-19,晴,12C～4C,东南风微风级
萧山,2013-1-20,多云转阴,14C～7C,东南风微风级
萧山,2013-1-21,阵雨,10C～5C,东北风微风级
萧山,2013-1-22,阴转多云,8C～2C,北风3～4级
萧山,2013-1-23,多云,11C～5C,北风微风级
萧山,2013-1-24,多云,13C～1C,北风微风级
萧山,2013-1-25,多云,3C,西南风微风
萧山,2013-1-26,晴,14C～2C,北风微风级
萧山,2013-1-27,多云,11C～2C,东北风微风级
萧山,2013-1-28,晴转阴,14C～6C,西南风微风级
萧山,2013-1-29,晴,5C,东南风微风
萧山,2013-1-30,晴,20C～8C,东南风微风级
萧山,2013-1-31,多云转小雨-中雨,21C～14C,南风微风级
萧山,2013-2-1,小雨,19C～7C,北风微风级
萧山,2013-2-2,阴,6C,北风微风
萧山,2013-2-3,小雨,15C～9C,东风微风级
萧山,2013-2-4,小雨-中雨转中雨,11C～7C,北风微风级
萧山,2013-2-5,小雨-中雨转阴,10C～5C,东北风微风级
萧山,2013-2-6,小雨,0C,东北风微风
萧山,2013-2-7,雨夹雪转中到大雪,4C～-2C,北风3～4级
萧山,2013-2-8,小雪,NULLC～NULLC,东北风微风级
萧山,2013-2-9,小雪转阴,2C～-1C,北风微风级
萧山,2013-2-10,阴,2C,东北风微风
萧山,2013-2-11,小雨转小到中雨,8C～4C,东北风微风级
萧山,2013-2-12,小雨转阴,7C～2C,北风微风级
萧山,2013-2-13,多云转小雨,9C～6C,东北风微风级
萧山,2013-2-14,小雨,8C～5C,东风微风级
萧山,2013-2-15,阴,9C～2C,北风微风级
萧山,2013-2-16,多云,12C～7C,东北风微风级
萧山,2013-2-17,阵雨转小雨,15C～7C,南风微风级
萧山,2013-2-18,中雨转雨夹雪,8C～1C,北风4～5级
萧山,2013-2-19,小到中雪转阴,3C～-1C,北风4～5级
萧山,2013-2-20,多云转阴,7C～2C,北风微风级
萧山,2013-2-21,小雨,11C～6C,东风微风级
萧山,2013-2-22,阴转多云,10C～3C,东风微风级
萧山,2013-2-23,晴,14C～5C,东北风微风级
萧山,2013-2-24,多云,16C～10C,东南风微风级
萧山,2013-2-25,小雨转小到中雨,20C～12C,东风微风级
萧山,2013-2-26,小到中雨转阵雨,14C～9C,北风微风级
萧山,2013-2-27,阴,16C～9C,北风微风级
萧山,2013-2-28,多云转中雨,22C～3C,南风微风级
萧山,2013-3-1,中雨转小雨,9C～1C,北风4～5级
萧山,2013-3-2,阴转多云,8C～1C,北风3～4级
萧山,2013-3-3,晴,13C～4C,北风微风级
萧山,2013-3-4,晴,20C～7C,南风微风级
萧山,2013-3-5,晴,21C～10C,东南风微风级
萧山,2013-3-6,晴转多云,25C～12C,南风微风级
萧山,2013-3-7,晴,26C～14C,西风微风级
萧山,2013-3-8,晴,30C～17C,南风微风级
萧山,2013-3-9,多云转阵雨,33C～7C,西南风3～4级
萧山,2013-3-10,阵雨,10C～6C,北风5～6级
萧山,2013-3-11,阵雨转多云,14C～8C,北风微风级
萧山,2013-3-12,晴转中雨,26C～6C,东风微风级
萧山,2013-3-13,大雨转阴,11C～3C,北风4～5级
