宁波,2012-1-1,多云,11℃～0℃,无持续风向微风
宁波,2012-1-2,多云,12℃,无持续风向微风
宁波,2012-1-3,阴,9℃～0℃,无持续风向微风
宁波,2012-1-4,多云,5℃～-1℃,无持续风向微风
宁波,2012-1-5,阴转雨夹雪,5℃～2℃,微风
宁波,2012-1-6,阴,6℃～4℃,微风
宁波,2012-1-7,阴,9℃～4℃,微风
宁波,2012-1-8,阴,11℃～6℃,微风
宁波,2012-1-9,小雨,11℃～6℃,微风
宁波,2012-1-10,小雨,8℃～5℃,微风
宁波,2012-1-11,小雨转阴,5℃～1℃,微风
宁波,2012-1-14,中雨,8℃～5℃,无持续风向微风
宁波,2012-1-15,小雨转阴,9℃～5℃,无持续风向微风
宁波,2012-1-16,小雨转阴,9℃～5℃,无持续风向微风
宁波,2012-1-17,多云转阴,12℃～7℃,无持续风向微风
宁波,2012-1-18,小雨,11℃～8℃,无持续风向微风
宁波,2012-1-19,小雨转小到中雨,11℃～7℃,无持续风向微风
宁波,2012-1-20,阴转小雨,8℃～5℃,无持续风向微风
宁波,2012-1-21,小到中雨转雨夹雪,6℃～1℃,无持续风向微风
宁波,2012-1-22,中到大雪转阴,3℃～0℃,无持续风向微风
宁波,2012-1-23,多云转小雪,4℃～0℃,无持续风向微风
宁波,2012-1-24,小雪转阴,3℃～-2℃,无持续风向微风
宁波,2012-1-25,多云,4℃～-3℃,无持续风向微风
宁波,2012-1-26,多云,5℃～-2℃,无持续风向微风
宁波,2012-1-27,多云,6℃,无持续风向微风
宁波,2012-1-28,小雨,5℃,无持续风向微风
宁波,2012-1-29,小雨,7℃～2℃,无持续风向微风
宁波,2012-1-30,小雨转多云,5℃～1℃,无持续风向微风
宁波,2012-1-31,晴,7℃～0℃,无持续风向微风
宁波,2012-2-1,多云,9℃～0℃,无持续风向微风
宁波,2012-2-2,多云,4℃～2℃,无持续风向微风
宁波,2012-2-3,多云转阴,6℃～4℃,无持续风向微风
宁波,2012-2-4,阴转小雨,9℃～4℃,无持续风向微风
宁波,2012-2-5,阴转小雨,11℃～6℃,无持续风向微风
宁波,2012-2-6,中雨转雨夹雪,8℃～2℃,无持续风向微风
宁波,2012-2-7,小雨转多云,3℃～-2℃,无持续风向微风
宁波,2012-2-8,多云,-3℃,无持续风向微风
宁波,2012-2-9,多云转小雨,7℃～3℃,无持续风向微风
宁波,2012-2-10,小雨,5℃～3℃,无持续风向微风
宁波,2012-2-11,小雨,6℃～5℃,无持续风向微风
宁波,2012-2-12,小雨,7℃,无持续风向微风
宁波,2012-2-13,阴,12℃～7℃,无持续风向微风
宁波,2012-2-14,小雨,11℃～3℃,无持续风向微风
宁波,2012-2-15,小到中雨转小雨,8℃～1℃,无持续风向微风
宁波,2012-2-16,雨夹雪转阴,5℃～0℃,无持续风向微风
宁波,2012-2-17,多云,5℃～-1℃,无持续风向微风
宁波,2012-2-18,多云转阴,6℃～0℃,无持续风向微风
宁波,2012-2-19,多云,7℃,无持续风向微风
宁波,2012-2-20,阴,6℃,无持续风向微风
宁波,2012-2-21,小雨转阴,15℃～10℃,无持续风向微风
宁波,2012-2-22,小雨,19℃～13℃,无持续风向微风
宁波,2012-2-23,小雨,16℃～8℃,无持续风向微风
宁波,2012-2-24,阴,8℃～4℃,微风
宁波,2012-2-25,阴转小雨,7℃～3℃,微风
宁波,2012-2-26,小雨,6℃～2℃,微风
宁波,2012-2-27,阴转小雨,6℃～4℃,无持续风向微风
宁波,2012-2-28,小雨转阴,8℃～3℃,微风
宁波,2012-2-29,小雨,8℃,无持续风向微风
宁波,2012-3-1,小雨转阵雨,13℃～6℃,无持续风向微风
宁波,2012-3-2,中雨转小雨,10℃～6℃,无持续风向微风
宁波,2012-3-3,中雨,8℃～7℃,微风
宁波,2012-3-4,阵雨转中雨-大雨,13℃～8℃,微风
宁波,2012-3-5,中雨-大雨转小雨,9℃～7℃,微风
宁波,2012-3-6,阴转小雨,10℃～5℃,微风
宁波,2012-3-7,中雨,8℃～5℃,微风
宁波,2012-3-8,大雨,7℃～4℃,微风
宁波,2012-3-9,中雨转小雨,6℃～3℃,微风
宁波,2012-3-10,多云,11℃～3℃,微风
宁波,2012-3-11,多云,10℃～3℃,微风
宁波,2012-3-12,晴,11℃～1℃,微风
宁波,2012-3-13,多云转阴,13℃～5℃,微风
宁波,2012-3-14,多云转阵雨,16℃～7℃,微风
宁波,2012-3-15,中雨转阵雨,12℃～10℃,微风
宁波,2012-3-16,阴转阵雨,20℃～13℃,微风
宁波,2012-3-17,阵雨,17℃～8℃,微风
宁波,2012-3-18,多云转小雨,13℃～7℃,微风
宁波,2012-3-19,小雨转阵雨,12℃～7℃,微风
宁波,2012-3-20,小雨转阴,8℃～4℃,微风
宁波,2012-3-21,多云,14℃～8℃,微风
宁波,2012-3-22,多云转雷阵雨,23℃～8℃,微风
宁波,2012-3-23,小雨转阴,12℃～5℃,北风4～5级
宁波,2012-3-24,多云转晴,14℃～3℃,微风
宁波,2012-3-25,晴,16℃～2℃,微风
宁波,2012-3-26,晴,21℃～8℃,微风
宁波,2012-3-27,晴转多云,24℃～10℃,微风
宁波,2012-3-28,晴转多云,27℃～13℃,微风
宁波,2012-3-29,小雨转阵雨,24℃～16℃,微风
宁波,2012-3-30,中雨转小雨,20℃～5℃,微风
宁波,2012-3-31,多云转晴,18℃～6℃,微风
宁波,2012-4-1,多云,22℃～12℃,微风
宁波,2012-4-2,多云转阵雨,24℃～11℃,微风
宁波,2012-4-3,多云转晴,17℃～7℃,北风5～6级
宁波,2012-4-4,多云转阴,20℃～11℃,微风
宁波,2012-4-5,多云,21℃～8℃,微风
宁波,2012-4-6,晴,23℃～10℃,微风
宁波,2012-4-7,晴转多云,25℃～12℃,微风
宁波,2012-4-8,多云转阵雨,23℃～14℃,微风
宁波,2012-4-9,阵雨,20℃～16℃,微风
宁波,2012-4-10,阵雨,25℃～14℃,微风
宁波,2012-4-11,阴转多云,24℃～12℃,微风
宁波,2012-4-12,阵雨,19℃～14℃,微风
宁波,2012-4-13,阵雨转多云,18℃～12℃,微风
宁波,2012-4-14,多云转阵雨,20℃～13℃,微风
宁波,2012-4-15,阵雨,20℃～14℃,微风
宁波,2012-4-16,晴转多云,23℃～11℃,微风
宁波,2012-4-17,多云转阴,23℃～13℃,微风
宁波,2012-4-18,阵雨转小雨-中雨,19℃～15℃,微风
宁波,2012-4-19,阵雨转阴,21℃～14℃,微风
宁波,2012-4-20,阴转中雨,23℃～17℃,微风
宁波,2012-4-21,阴转多云,21℃～13℃,无持续风向微风
宁波,2012-4-22,晴,27℃～15℃,微风
宁波,2012-4-23,多云,19℃,无持续风向微风
宁波,2012-4-24,阵雨转中雨,26℃～21℃,南风4～5级
宁波,2012-4-25,多云,14℃,无持续风向微风
宁波,2012-4-26,晴,24℃～13℃,微风
宁波,2012-4-27,晴转多云,27℃～17℃,微风
宁波,2012-4-28,多云转阵雨,27℃～20℃,微风
宁波,2012-4-29,中到大雨转阵雨,25℃～18℃,无持续风向微风
宁波,2012-4-30,大雨,19℃,无持续风向微风
宁波,2012-5-1,阵雨转阴,25℃～17℃,微风
宁波,2012-5-2,多云,25℃～16℃,无持续风向微风
宁波,2012-5-3,多云转阴,27℃～17℃,微风
宁波,2012-5-4,多云,14℃,无持续风向微风
宁波,2012-5-5,晴,30℃～14℃,微风
宁波,2012-5-6,晴,31℃～17℃,无持续风向微风
宁波,2012-5-7,中雨,20℃,无持续风向微风
宁波,2012-5-8,小雨-中雨转阴,26℃～18℃,微风
宁波,2012-5-9,阴转多云,26℃～16℃,微风
宁波,2012-5-10,多云,26℃～15℃,微风
宁波,2012-5-11,晴,28℃～18℃,微风
宁波,2012-5-12,多云转大雨,27℃～20℃,微风
宁波,2012-5-13,阵雨,24℃～18℃,东南风4～5级
宁波,2012-5-14,阵雨转小雨-中雨,25℃～18℃,微风
宁波,2012-5-15,阴转多云,26℃～17℃,无持续风向微风
宁波,2012-5-16,多云,27℃～18℃,微风
宁波,2012-5-17,晴,31℃～16℃,无持续风向微风
宁波,2012-5-18,多云转阴,28℃～18℃,微风
宁波,2012-5-19,中雨转小雨,23℃～18℃,微风
宁波,2012-5-20,小雨转阴,21℃～17℃,微风
宁波,2012-5-21,多云转晴,24℃～15℃,微风
宁波,2012-5-22,多云,26℃～17℃,微风
宁波,2012-5-23,阵雨,25℃～20℃,微风
宁波,2012-5-24,小雨-中雨转中雨,23℃～19℃,微风
宁波,2012-5-25,阵雨转小雨,22℃～18℃,微风
宁波,2012-5-26,小雨转阴,23℃～17℃,微风
宁波,2012-5-27,多云转晴,26℃～16℃,微风
宁波,2012-5-28,多云转晴,28℃～17℃,微风
宁波,2012-5-29,大到暴雨,19℃,无持续风向微风
宁波,2012-5-30,大雨转小雨,22℃～18℃,微风
宁波,2012-5-31,阴,23℃～18℃,微风
宁波,2012-6-1,小雨,24℃～19℃,微风
宁波,2012-6-2,小雨转阴,23℃～18℃,微风
宁波,2012-6-3,多云转阴,25℃～19℃,微风
宁波,2012-6-4,阴,26℃～20℃,微风
宁波,2012-6-5,阴转多云,27℃～20℃,微风
宁波,2012-6-6,阴转小雨,28℃～22℃,微风
宁波,2012-6-7,阵雨,29℃～24℃,微风
宁波,2012-6-8,阵雨转多云,32℃～24℃,微风
宁波,2012-6-9,多云,33℃～23℃,微风
宁波,2012-6-10,多云转阵雨,33℃～23℃,微风
宁波,2012-6-11,阵雨转阴,27℃～20℃,微风
宁波,2012-6-12,阴转多云,30℃～23℃,微风
宁波,2012-6-13,多云,20℃,无持续风向微风
宁波,2012-6-14,多云转阴,29℃～22℃,微风
宁波,2012-6-15,阴转多云,28℃～22℃,微风
宁波,2012-6-16,多云转阴,28℃～22℃,微风
宁波,2012-6-17,阵雨,27℃～22℃,微风
宁波,2012-6-18,大雨-暴雨转阵雨,27℃～22℃,微风
宁波,2012-6-19,阴,27℃～22℃,微风
宁波,2012-6-20,阵雨转阴,27℃～22℃,微风
宁波,2012-6-21,多云,29℃～22℃,微风
宁波,2012-6-22,阵雨转大雨-暴雨,27℃～22℃,微风
宁波,2012-6-23,大雨-暴雨转大雨,24℃～22℃,微风
宁波,2012-6-24,小雨-中雨转阵雨,27℃～23℃,微风
宁波,2012-6-25,阵雨,29℃～24℃,微风
宁波,2012-6-26,中雨-大雨转中雨,27℃～24℃,微风
宁波,2012-6-27,中雨转阵雨,28℃～25℃,微风
宁波,2012-6-28,阵雨转多云,31℃～25℃,微风
宁波,2012-6-29,多云,33℃～26℃,微风
宁波,2012-6-30,雷阵雨转阵雨,34℃～26℃,微风
宁波,2012-7-1,多云,34℃～25℃,微风
宁波,2012-7-2,晴转多云,36℃～26℃,微风
宁波,2012-7-3,晴转多云,36℃～27℃,微风
宁波,2012-7-4,晴,38℃～28℃,微风
宁波,2012-7-5,晴,38℃～28℃,无持续风向微风
宁波,2012-7-6,晴转多云,37℃～28℃,微风
宁波,2012-7-7,中雨转多云,36℃～27℃,微风
宁波,2012-7-8,中雨转多云,34℃～25℃,微风
宁波,2012-7-9,雷阵雨转多云,36℃～27℃,微风
宁波,2012-7-10,多云,38℃～28℃,微风
宁波,2012-7-11,多云,37℃～28℃,微风
宁波,2012-7-12,多云,37℃～28℃,微风
宁波,2012-7-13,雷阵雨,38℃～26℃,微风
宁波,2012-7-14,中到大雨,25℃,无持续风向微风
宁波,2012-7-15,中雨-大雨转阵雨,29℃～25℃,微风
宁波,2012-7-16,中雨-大雨,30℃～24℃,微风
宁波,2012-7-17,中雨转多云,31℃～25℃,微风
宁波,2012-7-18,多云,25℃,无持续风向微风
宁波,2012-7-19,多云,34℃～25℃,微风
宁波,2012-7-20,中雨转多云,35℃～26℃,微风
宁波,2012-7-21,多云,27℃,无持续风向微风
宁波,2012-7-22,多云,34℃～27℃,微风
宁波,2012-7-23,多云,34℃～27℃,微风
宁波,2012-7-24,多云,34℃～27℃,微风
宁波,2012-7-25,多云,26℃,无持续风向微风
宁波,2012-7-26,多云,33℃～25℃,微风
宁波,2012-7-27,多云,34℃～26℃,微风
宁波,2012-7-28,多云,34℃～27℃,微风
宁波,2012-7-29,多云,35℃～27℃,微风
宁波,2012-7-30,多云,35℃～27℃,微风
宁波,2012-7-31,多云,27℃,无持续风向微风
宁波,2012-8-1,多云转小雨,33℃～26℃,微风
宁波,2012-8-2,大雨-暴雨,31℃～26℃,微风
宁波,2012-8-3,中雨,26℃,无持续风向微风
宁波,2012-8-4,阵雨转多云,32℃～25℃,微风
宁波,2012-8-5,阵雨,32℃～25℃,微风
宁波,2012-8-6,中到大雨,25℃,东北风4-5级
宁波,2012-8-7,大雨-暴雨转暴雨-大暴雨,29℃～26℃,北风6～7级
宁波,2012-8-8,暴雨-大暴雨转阵雨,28℃～25℃,北风8～9级
宁波,2012-8-9,阵雨转阴,31℃～26℃,微风
宁波,2012-8-10,阵雨转多云,33℃～27℃,微风
宁波,2012-8-11,多云,34℃～27℃,微风
宁波,2012-8-12,阵雨转多云,34℃～27℃,微风
宁波,2012-8-13,多云,35℃～27℃,微风
宁波,2012-8-14,多云,27℃,无持续风向微风
宁波,2012-8-15,晴,36℃～27℃,微风
宁波,2012-8-16,晴转多云,34℃～27℃,微风
宁波,2012-8-17,多云,34℃～27℃,微风
宁波,2012-8-18,多云,34℃～27℃,微风
宁波,2012-8-19,晴,35℃～27℃,微风
宁波,2012-8-20,多云,35℃～27℃,微风
宁波,2012-8-21,多云,25℃,无持续风向微风
宁波,2012-8-22,中雨,32℃～24℃,微风
宁波,2012-8-23,中雨转阵雨,28℃～24℃,微风
宁波,2012-8-24,中雨-大雨转阵雨,27℃～24℃,微风
宁波,2012-8-25,阵雨,25℃,无持续风向微风
宁波,2012-8-26,阵雨,31℃～25℃,微风
宁波,2012-8-27,大雨-暴雨转中雨,29℃～25℃,微风
宁波,2012-8-28,多云转阵雨,33℃～25℃,微风
宁波,2012-8-29,阵雨转阴,30℃～25℃,微风
宁波,2012-8-30,多云,24℃,无持续风向微风
宁波,2012-8-31,多云,33℃～25℃,微风
宁波,2012-9-1,多云,31℃～24℃,微风
宁波,2012-9-2,多云,31℃～23℃,微风
宁波,2012-9-3,大雨转雷阵雨,32℃～23℃,微风
宁波,2012-9-4,中雨-大雨转小雨-中雨,27℃～21℃,微风
宁波,2012-9-5,阵雨转阴,26℃～22℃,微风
宁波,2012-9-6,多云转阵雨,28℃～23℃,微风
宁波,2012-9-7,雷阵雨转阵雨,29℃～23℃,微风
宁波,2012-9-8,雷阵雨转多云,32℃～24℃,微风
宁波,2012-9-9,中雨转小雨-中雨,30℃～23℃,微风
宁波,2012-9-10,阴,28℃～22℃,微风
宁波,2012-9-11,多云,29℃～23℃,微风
宁波,2012-9-12,多云转中雨,33℃～23℃,微风
宁波,2012-9-13,中雨,23℃～19℃,微风
宁波,2012-9-14,中雨转小雨,22℃～19℃,微风
宁波,2012-9-15,阴转阵雨,24℃～20℃,微风
宁波,2012-9-16,阵雨转多云,24℃～19℃,微风
宁波,2012-9-17,晴,16℃,无持续风向微风
宁波,2012-9-18,晴,28℃～16℃,微风
宁波,2012-9-19,晴,29C～18C,微风
宁波,2012-9-20,晴转多云,30C～19C,微风
宁波,2012-9-21,阴转小雨,27C～20C,微风
宁波,2012-9-22,中雨转阵雨,24C～20C,微风
宁波,2012-9-23,多云,24C～18C,微风
宁波,2012-9-24,多云转晴,27C～18C,无持续风向微风
宁波,2012-9-25,多云,27C～18C,微风
宁波,2012-9-26,多云,28C～19C,微风
宁波,2012-9-27,多云,27C～18C,微风
宁波,2012-9-28,多云,27C～16C,微风
宁波,2012-9-29,晴,23C～15C,微风
宁波,2012-9-30,晴,25C～13C,微风
宁波,2012-10-1,晴,25C～12C,微风
宁波,2012-10-2,晴,25C～14C,微风
宁波,2012-10-3,多云,26C～14C,微风
宁波,2012-10-4,晴,26C～15C,微风
宁波,2012-10-5,多云,26C～15C,微风
宁波,2012-10-6,多云,26C～18C,无持续风向微风
宁波,2012-10-7,多云,25C～16C,微风
宁波,2012-10-8,多云,25C～16C,微风
宁波,2012-10-9,多云,16C,无持续风向微风
宁波,2012-10-10,多云,26C～14C,微风
宁波,2012-10-11,多云转晴,23C～14C,微风
宁波,2012-10-12,多云,14C,无持续风向微风
宁波,2012-10-13,多云,25C～15C,微风
宁波,2012-10-14,多云,25C～18C,微风
宁波,2012-10-15,多云,26C～16C,无持续风向微风
宁波,2012-10-16,多云转阴,26C～16C,微风
宁波,2012-10-17,多云,21C～11C,北风5～6级
宁波,2012-10-18,晴,21C～11C,微风
宁波,2012-10-19,晴,24C～13C,微风
宁波,2012-10-20,晴,27C～16C,微风
宁波,2012-10-21,多云,28C～19C,微风
宁波,2012-10-22,小雨,14C,无持续风向微风
宁波,2012-10-23,晴,22C～10C,微风
宁波,2012-10-24,多云转阴,25C～16C,微风
宁波,2012-10-25,多云,17C,无持续风向微风
宁波,2012-10-26,多云,27C～18C,微风
宁波,2012-10-27,多云转阴,28C～17C,微风
宁波,2012-10-28,多云,24C～16C,微风
宁波,2012-10-29,中雨,15C,无持续风向微风
宁波,2012-10-30,小雨转多云,17C～11C,微风
宁波,2012-10-31,多云,17C～9C,微风
宁波,2012-11-1,晴转多云,19C～11C,微风
宁波,2012-11-2,多云,20C～13C,微风
宁波,2012-11-3,小到中雨,12C,无持续风向微风
宁波,2012-11-4,阴转晴,17C～8C,微风
宁波,2012-11-5,晴,18C～8C,微风
宁波,2012-11-6,晴,18C～6C,微风
宁波,2012-11-7,晴转多云,20C～9C,微风
宁波,2012-11-8,小雨转小雨-中雨,19C～13C,微风
宁波,2012-11-9,中雨,17C～16C,微风
宁波,2012-11-10,小雨-中雨转阴,21C～10C,微风
宁波,2012-11-11,多云转晴,15C～5C,西北风4～5级
宁波,2012-11-12,晴转多云,18C～7C,微风
宁波,2012-11-13,晴,19C～6C,微风
宁波,2012-11-14,晴,17C～7C,微风
宁波,2012-11-15,多云转小雨,17C～12C,微风
宁波,2012-11-16,小到中雨,9C,无持续风向微风
宁波,2012-11-17,晴,15C～5C,微风
宁波,2012-11-18,晴,17C～5C,微风
宁波,2012-11-19,晴转多云,18C～7C,微风
宁波,2012-11-20,小雨,12C,无持续风向微风
宁波,2012-11-21,中雨转小雨,15C～13C,微风
宁波,2012-11-22,中雨转中雨-大雨,18C～8C,微风
宁波,2012-11-23,阴,6C,无持续风向微风
宁波,2012-11-24,多云转阴,13C～8C,微风
宁波,2012-11-25,中雨转小雨-中雨,15C～9C,微风
宁波,2012-11-26,多云,11C～2C,北风4～5级
宁波,2012-11-27,阴,7C,无持续风向微风
宁波,2012-11-28,小雨,14C～9C,微风
宁波,2012-11-29,阴转小雨,14C～10C,微风
宁波,2012-11-30,小雨,12C～9C,微风
宁波,2012-12-1,中雨,12C～10C,微风
宁波,2012-12-2,小雨转阴,13C～6C,微风
宁波,2012-12-3,多云转晴,13C～3C,微风
宁波,2012-12-4,晴转阴,12C～5C,微风
宁波,2012-12-5,晴,13C～1C,微风
宁波,2012-12-6,多云,3C,无持续风向微风
宁波,2012-12-7,晴,15C～2C,微风
宁波,2012-12-8,晴,13C～1C,微风
宁波,2012-12-9,晴转多云,9C～0C,微风
宁波,2012-12-10,多云转阴,9C～4C,微风
宁波,2012-12-11,多云,10C～4C,微风
宁波,2012-12-12,多云,12C～5C,微风
宁波,2012-12-13,阴,11C,无持续风向微风
宁波,2012-12-14,阵雨转中雨,22C～10C,微风
宁波,2012-12-15,小雨,11C～8C,微风
宁波,2012-12-16,小雨,11C～7C,微风
宁波,2012-12-17,阴转小雨,10C～4C,微风
宁波,2012-12-18,小雨转阴,6C～0C,微风
宁波,2012-12-19,多云,2C,无持续风向微风
宁波,2012-12-20,中雨,6C,无持续风向微风
宁波,2012-12-21,小雨,11C～5C,微风
宁波,2012-12-22,小雨转阴,6C～0C,微风
宁波,2012-12-23,多云转晴,4C～-3C,微风
宁波,2012-12-24,晴,0C,无持续风向微风
宁波,2012-12-25,多云转小雨,9C～7C,微风
宁波,2012-12-26,小雨,9C～7C,微风
宁波,2012-12-27,中雨-大雨转中雨,10C～8C,微风
宁波,2012-12-28,阴,11C～8C,微风
宁波,2012-12-29,中雨转小雪-中雪,11C～-1C,北风4～5级
宁波,2012-12-30,多云,1C～-5C,北风4～5级
宁波,2012-12-31,晴,5C～-3C,微风
宁波,2013-1-1,晴,0C,无持续风向微风
宁波,2013-1-2,小雨转雨夹雪,8C～-1C,微风
宁波,2013-1-3,小雪转小雪-中雪,2C～-1C,微风
宁波,2013-1-4,中雪,3C～0C,微风
宁波,2013-1-5,雨夹雪转小雨,3C～1C,微风
宁波,2013-1-6,雨夹雪转小雨,3C～1C,微风
宁波,2013-1-7,小雨,5C～3C,微风
宁波,2013-1-8,阴转雨夹雪,4C～2C,微风
宁波,2013-1-9,小雪转阴,5C～1C,微风
宁波,2013-1-10,多云,8C～1C,无持续风向微风
宁波,2013-1-11,多云转阴,10C～3C,微风
宁波,2013-1-12,多云转中雨,10C～4C,微风
宁波,2013-1-13,阴,2C,无持续风向微风
宁波,2013-1-14,晴,10C～1C,微风
宁波,2013-1-15,晴转阴,12C～3C,微风
宁波,2013-1-16,多云转阴,8C～1C,微风
宁波,2013-1-17,多云,6C～-2C,北风4～5级
宁波,2013-1-18,晴,7C～-2C,微风
宁波,2013-1-19,晴转多云,12C～6C,微风
宁波,2013-1-20,多云转阴,17C～8C,微风
宁波,2013-1-21,小雨,11C～4C,微风
宁波,2013-1-22,阴,6C～1C,微风
宁波,2013-1-23,阴转多云,11C～1C,微风
宁波,2013-1-24,多云,12C～0C,微风
宁波,2013-1-25,晴,-2C,无持续风向微风
宁波,2013-1-26,晴,13C～1C,微风
宁波,2013-1-27,晴,10C～-2C,微风
宁波,2013-1-28,晴转多云,13C～5C,微风
宁波,2013-1-29,多云,5C,无持续风向微风
宁波,2013-1-30,晴,19C～8C,微风
宁波,2013-1-31,多云转小雨,20C～14C,微风
宁波,2013-2-1,小雨,21C～7C,微风
宁波,2013-2-2,阴,6C,无持续风向微风
宁波,2013-2-3,多云,16C～8C,微风
宁波,2013-2-4,小雨转中雨,16C～7C,微风
宁波,2013-2-5,小雨转阴,11C～4C,微风
宁波,2013-2-6,小雨,2C,无持续风向微风
宁波,2013-2-7,中雨转小雪,6C～-1C,微风
宁波,2013-2-8,小雪转阴,NULLC～NULLC,微风
宁波,2013-2-9,阴,2C～0C,微风
宁波,2013-2-10,阴,3C,无持续风向微风
宁波,2013-2-11,小雨转小到中雨,8C～5C,微风
宁波,2013-2-12,小雨转多云,7C～2C,微风
宁波,2013-2-13,多云转小雨,9C～7C,微风
宁波,2013-2-14,小雨,10C～5C,微风
宁波,2013-2-15,阴,8C～2C,微风
宁波,2013-2-16,多云,12C～7C,微风
宁波,2013-2-17,小雨,16C～6C,微风
宁波,2013-2-18,小雨转中雨,10C～2C,北风5～6级
宁波,2013-2-19,雨夹雪转阴,3C～2C,微风
宁波,2013-2-20,阴,8C～4C,微风
宁波,2013-2-21,阴转小雨,9C～7C,微风
宁波,2013-2-22,多云,11C～2C,微风
宁波,2013-2-23,晴转雾,13C～2C,微风
宁波,2013-2-24,多云转小雨,16C～10C,微风
宁波,2013-2-25,阴转小雨,18C～10C,微风
宁波,2013-2-26,小到中雨转阴,15C～8C,微风
宁波,2013-2-27,阴,13C～9C,微风
宁波,2013-2-28,多云转小雨,20C～3C,微风
宁波,2013-3-1,中到大雨转小雨,10C～2C,北风4～5级
宁波,2013-3-2,阴转多云,6C～0C,微风
宁波,2013-3-3,晴,13C～1C,微风
宁波,2013-3-4,晴,18C～4C,微风
宁波,2013-3-5,晴,20C～7C,微风
宁波,2013-3-6,晴转多云,23C～9C,微风
宁波,2013-3-7,晴,26C～11C,微风
宁波,2013-3-8,晴,28C～13C,微风
宁波,2013-3-9,晴转多云,32C～7C,微风
宁波,2013-3-10,小雨转阴,11C～7C,微风
宁波,2013-3-11,小雨转多云,13C～7C,微风
宁波,2013-3-12,多云转阵雨,24C～7C,微风
宁波,2013-3-13,中雨转阴,11C～3C,微风
宁波,2013-3-14,多云转晴,11C～2C,微风
宁波,2013-3-15,多云,16C～8C,微风
宁波,2013-3-16,多云转小雨,21C～12C,微风
宁波,2013-3-17,中雨,13C,无持续风向微风
宁波,2013-3-18,多云,23C～12C,微风
宁波,2013-3-19,阵雨转中雨,22C～7C,微风
宁波,2013-3-20,阴转多云,18C～5C,微风
宁波,2013-3-21,阵雨,10C,无持续风向微风
宁波,2013-3-22,小雨,21C～10C,微风
宁波,2013-3-23,中雨转小到中雨,14C～9C,微风
宁波,2013-3-24,中雨转小雨,12C～6C,微风
宁波,2013-3-25,阵雨,6C,无持续风向微风
宁波,2013-3-26,阵雨转小雨,10C～7C,微风
宁波,2013-3-27,多云,17C～7C,微风
宁波,2013-3-28,多云转阵雨,20C～10C,微风
宁波,2013-3-29,多云,8C,无持续风向微风
宁波,2013-3-30,多云转阴,18C～9C,微风
宁波,2013-3-31,多云,18C～10C,微风
宁波,2013-4-1,阴,18C～10C,微风
宁波,2013-4-2,多云,6C,无持续风向微风
宁波,2013-4-3,多云转小雨,21C～11C,微风
宁波,2013-4-4,阴转小雨,20C～14C,微风
宁波,2013-4-5,小雨转小到中雨,18C～8C,微风
宁波,2013-4-6,多云,4C,无持续风向微风
